ID,Name,Cadre,Reference_Value,Qualification,Subject,Division,Source,Category_of_Subject
GJ021300,Shri Devarapalli Kishore Rao,Gujarat,0,B.A.,Telugu,-,Supremo,Languages and Fine Arts
GJ021300,Shri Devarapalli Kishore Rao,Gujarat,1,P.G.,Telugu,First,Supremo,Languages and Fine Arts
GJ021400,Shri Maheshwar Sahu,Gujarat,0,Graduate,Electrical Engg.,First,Supremo,"Engineering, Technology and Mathematics"
GJ021500,Shri Amitava Bhattacharya,Gujarat,0,P.G.,Physics,First,Supremo,Natural Sciences
GJ021700,Shri S Jagadeesan,Gujarat,0,Graduate,Economics,Second,Supremo,Social Science and Liberal Arts
GJ021700,Shri S Jagadeesan,Gujarat,1,P.G.,Economics,Second,Supremo,Social Science and Liberal Arts
GJ021711,Shri Vm Vora,Gujarat,0,Graduate,Law,Ordinary,Supremo,"Governance, Law and Management"
GJ021711,Shri Vm Vora,Gujarat,1,Graduate,Physics,Ordinary,Supremo,Natural Sciences
GJ021712,Shri V H Shah,Gujarat,0,LL.B.,Law,-,Supremo,"Governance, Law and Management"
GJ021712,Shri V H Shah,Gujarat,1,M.A.,Economics,Pass,Supremo,Social Science and Liberal Arts
HP008200,Dr. Pradeep Kumar Monga,Himachal Pradesh,0,Diploma,Forestry,Ordinary,Supremo,Others
HP008200,Dr. Pradeep Kumar Monga,Himachal Pradesh,1,Graduate,Botany,First,Supremo,Natural Sciences
HP008200,Dr. Pradeep Kumar Monga,Himachal Pradesh,2,P.G.,Botany,First,Supremo,Natural Sciences
HP008200,Dr. Pradeep Kumar Monga,Himachal Pradesh,3,Ph. D.,Forestry,Ordinary,Supremo,Others
HP008300,Dr. Saroj Kumar Dash,Himachal Pradesh,0,Graduate,Political Sc.,First,Supremo,Social Science and Liberal Arts
HP008300,Dr. Saroj Kumar Dash,Himachal Pradesh,1,P.G.,Political Sc.,Second,Supremo,Social Science and Liberal Arts
HP008300,Dr. Saroj Kumar Dash,Himachal Pradesh,2,Post Ph.D.,Political Sc.,Ordinary,Supremo,Social Science and Liberal Arts
HP008400,Shri Prem Kumar,Himachal Pradesh,0,P.G.,History,Ordinary,Supremo,Social Science and Liberal Arts
HP008400,Shri Prem Kumar,Himachal Pradesh,1,P.G.,Rural Dev,Ordinary,Supremo,"Governance, Law and Management"
HP008406,Shri Lalji Singha,Himachal Pradesh,0,Graduate,Chemistry,First,Supremo,Natural Sciences
HP008406,Shri Lalji Singha,Himachal Pradesh,1,P.G.,Physics,Second,Supremo,Natural Sciences
HP008407,Shri Chander Prakash Pandey,Himachal Pradesh,0,Graduate,Commerce,Third,Supremo,Finance
HP008407,Shri Chander Prakash Pandey,Himachal Pradesh,1,Graduate,Law,Second,Supremo,"Governance, Law and Management"
HP008407,Shri Chander Prakash Pandey,Himachal Pradesh,2,P.G.,Law,Second,Supremo,"Governance, Law and Management"
HP008408,Dr. Ashok Ranjan Basu,Himachal Pradesh,0,Diploma,Export Mgt,Ordinary,Supremo,"Governance, Law and Management"
HP008408,Dr. Ashok Ranjan Basu,Himachal Pradesh,1,Diploma,Labour Laws,Ordinary,Supremo,"Governance, Law and Management"
HP008408,Dr. Ashok Ranjan Basu,Himachal Pradesh,2,Graduate,Physics,Ordinary,Supremo,Natural Sciences
HP008408,Dr. Ashok Ranjan Basu,Himachal Pradesh,3,LL.B.,Law,First,Supremo,"Governance, Law and Management"
HP008408,Dr. Ashok Ranjan Basu,Himachal Pradesh,4,P.G.,Physics,Second,Supremo,Natural Sciences
HP008408,Dr. Ashok Ranjan Basu,Himachal Pradesh,5,P.G.,Planning.,Ordinary,Supremo,"Governance, Law and Management"
HP008408,Dr. Ashok Ranjan Basu,Himachal Pradesh,6,P.G.,Public Admn,Gold Medalist,Supremo,"Governance, Law and Management"
HP008408,Dr. Ashok Ranjan Basu,Himachal Pradesh,7,Ph. D.,Public Admn,First,Supremo,"Governance, Law and Management"
HP008408,Dr. Ashok Ranjan Basu,Himachal Pradesh,8,Post Ph.D.,Urban Planning,Ordinary,Supremo,"Governance, Law and Management"
HP008409,Shri Shailendra Nigam,Himachal Pradesh,0,Graduate,Political Sc.,Third,Supremo,Social Science and Liberal Arts
HP008409,Shri Shailendra Nigam,Himachal Pradesh,1,P.G.,Political Sc.,Second,Supremo,Social Science and Liberal Arts
HP008410,Shri Hs Atwal,Himachal Pradesh,0,Graduate,English,Third,Supremo,Languages and Fine Arts
HP008411,Shri Hl Nashad,Himachal Pradesh,0,Graduate,Education,Second,Supremo,Others
HP008411,Shri Hl Nashad,Himachal Pradesh,1,Graduate,English,Third,Supremo,Languages and Fine Arts
HP008412,Shri Jiwanand Jiwan,Himachal Pradesh,0,Diploma,Pers.Mgt.,Ordinary,Supremo,"Governance, Law and Management"
HP008412,Shri Jiwanand Jiwan,Himachal Pradesh,1,Graduate,English,Second,Supremo,Languages and Fine Arts
HP008412,Shri Jiwanand Jiwan,Himachal Pradesh,2,P.G.,English,Second,Supremo,Languages and Fine Arts
HP008413,Shri Balbir Singh Chauhan,Himachal Pradesh,0,Graduate,English,Second,Supremo,Languages and Fine Arts
HP008413,Shri Balbir Singh Chauhan,Himachal Pradesh,1,P.G.,Political Sc.,Second,Supremo,Social Science and Liberal Arts
HP008500,Shri Thubdan Gomphel Negi,Himachal Pradesh,0,Graduate,Economics,Second,Supremo,Social Science and Liberal Arts
HY014100,Shri Samir Mathur,Haryana,0,Graduate,Economics,First,Supremo,Social Science and Liberal Arts
HY014100,Shri Samir Mathur,Haryana,1,Graduate,History,Second,Supremo,Social Science and Liberal Arts
HY014100,Shri Samir Mathur,Haryana,2,P.G.,Economics,First,Supremo,Social Science and Liberal Arts
HY014300,Shri Chhatar Singh,Haryana,0,Graduate,English,First,Supremo,Languages and Fine Arts
HY014300,Shri Chhatar Singh,Haryana,1,P.G.,English,Second,Supremo,Languages and Fine Arts
HY014301,Shri Lk Gupta,Haryana,0,Graduate,Law,First,Supremo,"Governance, Law and Management"
HY014301,Shri Lk Gupta,Haryana,1,Graduate,Political Sc.,First,Supremo,Social Science and Liberal Arts
HY014301,Shri Lk Gupta,Haryana,2,P.G.,Political Sc.,Ordinary,Supremo,Social Science and Liberal Arts
HY014302,Shri Alok Dhari,Haryana,0,Graduate,English,Ordinary,Supremo,Languages and Fine Arts
HY014302,Shri Alok Dhari,Haryana,1,P.G.,English,Ordinary,Supremo,Languages and Fine Arts
HY014303,Shri Balbir Singh,Haryana,0,Graduate,Economics,Ordinary,Supremo,Social Science and Liberal Arts
HY014304,Shri Im Khungar,Haryana,0,Diploma,Indl.mgt,Ordinary,Supremo,"Governance, Law and Management"
HY014304,Shri Im Khungar,Haryana,1,Graduate,English,Third,Supremo,Languages and Fine Arts
HY014304,Shri Im Khungar,Haryana,2,P.G.,English,Third,Supremo,Languages and Fine Arts
HY014305,Shri Rs Agarwal,Haryana,0,N.A.,Commerce,Ordinary,Supremo,Finance
HY014306,Shri J P Rattan,Haryana,0,Graduate,Hindi,First,Supremo,Languages and Fine Arts
HY014306,Shri J P Rattan,Haryana,1,P.G.,Mathematics,First,Supremo,"Engineering, Technology and Mathematics"
HY014307,Shri Mp Jain,Haryana,0,Graduate,Mathematics,Second,Supremo,"Engineering, Technology and Mathematics"
HY014307,Shri Mp Jain,Haryana,1,P.G.,Economics,Second,Supremo,Social Science and Liberal Arts
HY014308,Shri Zs Khobra,Haryana,0,Graduate,English,Third,Supremo,Languages and Fine Arts
HY014308,Shri Zs Khobra,Haryana,1,Graduate,Law,Second,Supremo,"Governance, Law and Management"
HY014309,Shri J K Gupta,Haryana,0,P.G.,English,Second,Supremo,Languages and Fine Arts
HY014310,Ms. Ved Kumari,Haryana,0,Graduate,Political Sc.,Third,Supremo,Social Science and Liberal Arts
HY014310,Ms. Ved Kumari,Haryana,1,P.G.,Political Sc.,Third,Supremo,Social Science and Liberal Arts
JH031400,Ms. Mary Bina Kachhap,Jharkhand,0,P.G.,Political Sc.,Second,Supremo,Social Science and Liberal Arts
JK006300,Shri Ravi Kulbhushan Jerath,Jammu & Kashmir,0,LL.B.,Law,Second,Supremo,"Governance, Law and Management"
JK006300,Shri Ravi Kulbhushan Jerath,Jammu & Kashmir,1,P.G.,Development,Ordinary,Supremo,"Governance, Law and Management"
JK006300,Shri Ravi Kulbhushan Jerath,Jammu & Kashmir,2,P.G.,National Dev,Second,Supremo,"Governance, Law and Management"
JK006300,Shri Ravi Kulbhushan Jerath,Jammu & Kashmir,3,P.G.,Political Sc.,Second,Supremo,Social Science and Liberal Arts
JK006400,Dr. P G Dhar Chakraborty,Jammu & Kashmir,0,Diploma,French,First,Supremo,Languages and Fine Arts
JK006400,Dr. P G Dhar Chakraborty,Jammu & Kashmir,1,Graduate,Political Sc.,Second,Supremo,Social Science and Liberal Arts
JK006400,Dr. P G Dhar Chakraborty,Jammu & Kashmir,2,M.Phil.,Intnl Relations,Ordinary,Supremo,"Governance, Law and Management"
JK006400,Dr. P G Dhar Chakraborty,Jammu & Kashmir,3,P.G.,Political Sc.,First,Supremo,Social Science and Liberal Arts
JK006503,Shri Ar Parray,Jammu & Kashmir,0,Graduate,Law,First,Supremo,"Governance, Law and Management"
JK006504,Shri Dalip Singh,Jammu & Kashmir,0,Diploma,Business Admn.,Ordinary,Supremo,"Governance, Law and Management"
JK006504,Shri Dalip Singh,Jammu & Kashmir,1,Graduate,English,Second,Supremo,Languages and Fine Arts
JK006504,Shri Dalip Singh,Jammu & Kashmir,2,Graduate,Law,Second,Supremo,"Governance, Law and Management"
JK006505,Shri Ks Salathia,Jammu & Kashmir,0,N.A.,Commerce,Ordinary,Supremo,Finance
JK006506,Shri Ms Qureshi,Jammu & Kashmir,0,Diploma,Statistics,Ordinary,Supremo,"Engineering, Technology and Mathematics"
JK006506,Shri Ms Qureshi,Jammu & Kashmir,1,Graduate,Economics,Second,Supremo,Social Science and Liberal Arts
JK006506,Shri Ms Qureshi,Jammu & Kashmir,2,Graduate,Law,Second,Supremo,"Governance, Law and Management"
JK006506,Shri Ms Qureshi,Jammu & Kashmir,3,P.G.,History,Ordinary,Supremo,Social Science and Liberal Arts
JK006507,Shri Abdul Ahad Bhat,Jammu & Kashmir,0,Graduate,Economics,Ordinary,Supremo,Social Science and Liberal Arts
JK006507,Shri Abdul Ahad Bhat,Jammu & Kashmir,1,P.G.,Social Work,Ordinary,Supremo,Social Science and Liberal Arts
JK006508,Shri Sd Sharma,Jammu & Kashmir,0,Graduate,N.A.,Ordinary,Supremo,N.A.
KL012800,Ms. Nivedita P Haran,Kerala,0,Graduate,Philosophy,Second,Supremo,Social Science and Liberal Arts
KL012800,Ms. Nivedita P Haran,Kerala,1,P.G.,Philosophy,First,Supremo,Social Science and Liberal Arts
KL013200,Shri T Balakrishnan,Kerala,0,Graduate,Economics,Second,Supremo,Social Science and Liberal Arts
KL013200,Shri T Balakrishnan,Kerala,1,P.G.,Political Sc.,Second,Supremo,Social Science and Liberal Arts
KL013300,Dr. Dharamveer,Kerala,0,Graduate,Physics,Second,Supremo,Natural Sciences
KL013300,Dr. Dharamveer,Kerala,1,M.Phil.,Social Sciences,First,Supremo,Social Science and Liberal Arts
KL013300,Dr. Dharamveer,Kerala,2,P.G.,Philosophy,Second,Supremo,Social Science and Liberal Arts
KL013300,Dr. Dharamveer,Kerala,3,P.G.,Public Admn,-,Supremo,"Governance, Law and Management"
KL013300,Dr. Dharamveer,Kerala,4,Ph. D.,Philosophy,Ordinary,Supremo,Social Science and Liberal Arts
KL013300,Dr. Dharamveer,Kerala,5,Post Ph.D.,Political Sc.,Ordinary,Supremo,Social Science and Liberal Arts
KL013301,Shri Tr Thampi,Kerala,0,Graduate,Political Sc.,Second,Supremo,Social Science and Liberal Arts
KL013302,Shri K Sethumadhavan,Kerala,0,Graduate,History,Second,Supremo,Social Science and Liberal Arts
KL013303,Shri P R Soman,Kerala,0,Graduate,Law,First,Supremo,"Governance, Law and Management"
KL013303,Shri P R Soman,Kerala,1,Graduate,Political Sc.,Second,Supremo,Social Science and Liberal Arts
KL013304,Shri Trg Krishnan,Kerala,0,Graduate,Mathematics,First,Supremo,"Engineering, Technology and Mathematics"
KL013304,Shri Trg Krishnan,Kerala,1,P.G.,Operation Research,Ordinary,Supremo,"Engineering, Technology and Mathematics"
KL013304,Shri Trg Krishnan,Kerala,2,P.G.,Statistics,First,Supremo,"Engineering, Technology and Mathematics"
KL013305,Shri D Ravi,Kerala,0,Graduate,Zoology,Third,Supremo,Natural Sciences
WB026400,Dr. Manabendra Nath Roy,West Bengal,0,B.Tech.,Electronics,First,Supremo,"Engineering, Technology and Mathematics"
WB026400,Dr. Manabendra Nath Roy,West Bengal,1,M.Tech.,Electronics,First,Supremo,"Engineering, Technology and Mathematics"
WB026400,Dr. Manabendra Nath Roy,West Bengal,2,Ph. D.,N.A.,Ordinary,Supremo,N.A.
WB026500,Ms. Ssr Krishnan,West Bengal,0,P.G.,Social Sciences,Second,Supremo,Social Science and Liberal Arts
WB026701,Shri S Ghosh,West Bengal,0,Diploma,Management,First,Supremo,"Engineering, Technology and Mathematics"
WB026701,Shri S Ghosh,West Bengal,1,Graduate,Economics,Second,Supremo,Social Science and Liberal Arts
WB026701,Shri S Ghosh,West Bengal,2,P.G.,Political Sc.,Second,Supremo,Social Science and Liberal Arts
WB026702,Shri S Sen,West Bengal,0,Graduate,Physics,Second,Supremo,Natural Sciences
WB026702,Shri S Sen,West Bengal,1,P.G.,Physics,Second,Supremo,Natural Sciences
WB026703,Shri Dipak Sanyal,West Bengal,0,Graduate,Law,Second,Supremo,"Governance, Law and Management"
WB026703,Shri Dipak Sanyal,West Bengal,1,Graduate,Physics,Third,Supremo,Natural Sciences
WB026703,Shri Dipak Sanyal,West Bengal,2,P.G.,Mathematics,Second,Supremo,"Engineering, Technology and Mathematics"
WB026800,Ms. Neera Saggi,West Bengal,0,P.G.,English,Second,Supremo,Languages and Fine Arts
WB026801,Shri Ks Ramakrishnan,West Bengal,0,Graduate,Mathematics,Ordinary,Supremo,"Engineering, Technology and Mathematics"
WB026801,Shri Ks Ramakrishnan,West Bengal,1,P.G.,History,First,Supremo,Social Science and Liberal Arts
WB026802,Shri B K Chowdhury,West Bengal,0,Graduate,Economics,-,Supremo,Social Science and Liberal Arts
WB026803,Shri Mc Dutta,West Bengal,0,N.A.,N.A.,Ordinary,Supremo,N.A.
WB026804,Shri D Ghosh,West Bengal,0,Graduate,Economics,Second,Supremo,Social Science and Liberal Arts
WB026804,Shri D Ghosh,West Bengal,1,P.G.,Economics,Second,Supremo,Social Science and Liberal Arts
WB026805,Shri B Banerjee,West Bengal,0,Graduate,History,Second,Supremo,Social Science and Liberal Arts
WB026806,Shri Ak Roy,West Bengal,0,Graduate,Commerce,Second,Supremo,Finance
WB026806,Shri Ak Roy,West Bengal,1,P.G.,Commerce,Second,Supremo,Finance
WB026807,Shri Mn Brahmachari,West Bengal,0,Graduate,Commerce,Second,Supremo,Finance
WB026807,Shri Mn Brahmachari,West Bengal,1,Graduate,Law,Second,Supremo,"Governance, Law and Management"
WB026807,Shri Mn Brahmachari,West Bengal,2,P.G.,Commerce,Second,Supremo,Finance
WB026808,Shri Bhubneswar Dhar,West Bengal,0,Graduate,Commerce,Second,Supremo,Finance
WB026809,Shri Siddartha Mitra,West Bengal,0,Graduate,Economics,Ordinary,Supremo,Social Science and Liberal Arts
WB026809,Shri Siddartha Mitra,West Bengal,1,P.G.,Economics,Second,Supremo,Social Science and Liberal Arts
WB026810,Shri Ak Bhaduri,West Bengal,0,Graduate,History,First,Supremo,Social Science and Liberal Arts
WB026810,Shri Ak Bhaduri,West Bengal,1,P.G.,History,Ordinary,Supremo,Social Science and Liberal Arts
MT008102,Shri Ml Das Gupta,Manipur-Tripura,0,Graduate,Commerce,Second,Supremo,Finance
KN022500,Shri V P Baligar,Karnataka,0,Graduate,Civil Engg,First,Supremo,"Engineering, Technology and Mathematics"
KN022500,Shri V P Baligar,Karnataka,1,M.B.A.,Business Admn.,Ordinary,Supremo,"Governance, Law and Management"
KN022800,Dr. Shivaputara M Jaamdar,Karnataka,0,Graduate,Crimnology,First,Supremo,Social Science and Liberal Arts
KN022800,Dr. Shivaputara M Jaamdar,Karnataka,1,P.G.,Crimnology,First,Supremo,Social Science and Liberal Arts
KN022800,Dr. Shivaputara M Jaamdar,Karnataka,2,P.G.,Social Work,First,Supremo,Social Science and Liberal Arts
KN022800,Dr. Shivaputara M Jaamdar,Karnataka,3,Ph. D.,Crimnology,First,Supremo,Social Science and Liberal Arts
KN022800,Dr. Shivaputara M Jaamdar,Karnataka,4,Post Ph.D.,Dev Studies,First,Supremo,Social Science and Liberal Arts
KN022900,Dr. Raghunandan G Nadadur,Karnataka,0,Graduate,Economics,Second,Supremo,Social Science and Liberal Arts
KN022900,Dr. Raghunandan G Nadadur,Karnataka,1,P.G.,Development Economics,First,Supremo,Social Science and Liberal Arts
KN022900,Dr. Raghunandan G Nadadur,Karnataka,2,P.G.,Economics,First,Supremo,Social Science and Liberal Arts
KN022900,Dr. Raghunandan G Nadadur,Karnataka,3,Ph. D.,Economics,Ordinary,Supremo,Social Science and Liberal Arts
KN023000,Shri Ratnaji Babu Agawane,Karnataka,0,Graduate,English,Second,Supremo,Languages and Fine Arts
KN023000,Shri Ratnaji Babu Agawane,Karnataka,1,P.G.,Marathi,Second,Supremo,Languages and Fine Arts
KN023001,Shri M H Gowda,Karnataka,0,Graduate,Economics,Third,Supremo,Social Science and Liberal Arts
KN023001,Shri M H Gowda,Karnataka,1,P.G.,Law,Third,Supremo,"Governance, Law and Management"
KN023002,Shri H Shivaramu,Karnataka,0,Graduate,Economics,Ordinary,Supremo,Social Science and Liberal Arts
KN023002,Shri H Shivaramu,Karnataka,1,Graduate,Law,Second,Supremo,"Governance, Law and Management"
KN023002,Shri H Shivaramu,Karnataka,2,P.G.,Economics,Second,Supremo,Social Science and Liberal Arts
KN023002,Shri H Shivaramu,Karnataka,3,P.G.,Political Sc.,First,Supremo,Social Science and Liberal Arts
MH032200,Shri V Ramani,Maharashtra,0,Graduate,Economics,First,Supremo,Social Science and Liberal Arts
MH032200,Shri V Ramani,Maharashtra,1,P.G.,Economics,First,Supremo,Social Science and Liberal Arts
MH032303,Shri Vb Patil,Maharashtra,0,Graduate,Economics,Second,Supremo,Social Science and Liberal Arts
MH032303,Shri Vb Patil,Maharashtra,1,Graduate,Law,Second,Supremo,"Governance, Law and Management"
MH032303,Shri Vb Patil,Maharashtra,2,P.G.,Economics,Second,Supremo,Social Science and Liberal Arts
MP032200,Shri Indraneel S Dani,Madhya Pradesh,0,B.E.,Electronics,First,Supremo,"Engineering, Technology and Mathematics"
MP032200,Shri Indraneel S Dani,Madhya Pradesh,1,P.G.,Dev Adm,Ordinary,Supremo,"Governance, Law and Management"
MP032300,Ms. Swarnamala Rawla,Madhya Pradesh,0,B.A.,Philosophy,-,Supremo,Social Science and Liberal Arts
MP032300,Ms. Swarnamala Rawla,Madhya Pradesh,1,M.A.,Economics,-,Supremo,Social Science and Liberal Arts
MP032300,Ms. Swarnamala Rawla,Madhya Pradesh,2,M.A.,Sociology,-,Supremo,Social Science and Liberal Arts
MP032301,Shri P L Jha,Madhya Pradesh,0,N.A.,Commerce,Ordinary,Supremo,Finance
MP032302,Shri N C Goyal,Madhya Pradesh,0,Graduate,English,Second,Supremo,Languages and Fine Arts
MP032302,Shri N C Goyal,Madhya Pradesh,1,Graduate,Law,First,Supremo,"Governance, Law and Management"
MP032303,Shri R N Bani,Madhya Pradesh,0,Graduate,Physics,First,Supremo,Natural Sciences
MP032303,Shri R N Bani,Madhya Pradesh,1,P.G.,Chemistry,First,Supremo,Natural Sciences
MP032304,Shri K N Tiwari,Madhya Pradesh,0,Graduate,Physics,Second,Supremo,Natural Sciences
MP032304,Shri K N Tiwari,Madhya Pradesh,1,P.G.,Physics,Second,Supremo,Natural Sciences
MP032305,Shri Dr Ogrey,Madhya Pradesh,0,Graduate,Chemistry,Second,Supremo,Natural Sciences
MP032305,Shri Dr Ogrey,Madhya Pradesh,1,P.G.,Chemistry,Second,Supremo,Natural Sciences
MP032306,Shri T D Gourkhede,Madhya Pradesh,0,Graduate,Law,Second,Supremo,"Governance, Law and Management"
MP032306,Shri T D Gourkhede,Madhya Pradesh,1,Graduate,Political Sc.,Second,Supremo,Social Science and Liberal Arts
MP032306,Shri T D Gourkhede,Madhya Pradesh,2,P.G.,Political Sc.,Second,Supremo,Social Science and Liberal Arts
MP032307,Shri V K S Sodhi,Madhya Pradesh,0,Graduate,Economics,Ordinary,Supremo,Social Science and Liberal Arts
MP032308,Shri P K Choudhary,Madhya Pradesh,0,Graduate,Sociology,Ordinary,Supremo,Social Science and Liberal Arts
MP032309,Shri C L Pandeya,Madhya Pradesh,0,Graduate,Sanskrit,First,Supremo,Languages and Fine Arts
MP032309,Shri C L Pandeya,Madhya Pradesh,1,P.G.,Sanskrit,First,Supremo,Languages and Fine Arts
MP032310,Shri S A Faraqui,Madhya Pradesh,0,Graduate,English,Second,Supremo,Languages and Fine Arts
MP032310,Shri S A Faraqui,Madhya Pradesh,1,Graduate,Law,First,Supremo,"Governance, Law and Management"
MP032310,Shri S A Faraqui,Madhya Pradesh,2,P.G.,English,Ordinary,Supremo,Languages and Fine Arts
MP032311,Shri R B Shrivastava,Madhya Pradesh,0,Graduate,Law,Second,Supremo,"Governance, Law and Management"
MP032311,Shri R B Shrivastava,Madhya Pradesh,1,Graduate,Physics,Third,Supremo,Natural Sciences
MP032311,Shri R B Shrivastava,Madhya Pradesh,2,P.G.,English,Third,Supremo,Languages and Fine Arts
MP032312,Shri R S Dhakad,Madhya Pradesh,0,Graduate,English,Second,Supremo,Languages and Fine Arts
MP032312,Shri R S Dhakad,Madhya Pradesh,1,Graduate,Law,Second,Supremo,"Governance, Law and Management"
MP032314,Shri S R Saxena,Madhya Pradesh,0,N.A.,Commerce,Ordinary,Supremo,Finance
MP032315,Shri I D Khatri,Madhya Pradesh,0,Graduate,Commerce,Second,Supremo,Finance
MP032315,Shri I D Khatri,Madhya Pradesh,1,P.G.,Commerce,First,Supremo,Finance
MP032317,Shri K Parmar,Madhya Pradesh,0,Graduate,English,Second,Supremo,Languages and Fine Arts
MP032317,Shri K Parmar,Madhya Pradesh,1,P.G.,Economics,Second,Supremo,Social Science and Liberal Arts
MP032318,Shri Gs Saxena,Madhya Pradesh,0,Graduate,Commerce,Ordinary,Supremo,Finance
MP032318,Shri Gs Saxena,Madhya Pradesh,1,P.G.,Commerce,Ordinary,Supremo,Finance
MP032319,Shri J L Khare,Madhya Pradesh,0,Graduate,Economics,Second,Supremo,Social Science and Liberal Arts
MP032319,Shri J L Khare,Madhya Pradesh,1,Graduate,Law,Second,Supremo,"Governance, Law and Management"
MP032320,Shri Vk Dalela,Madhya Pradesh,0,Graduate,Geology,Second,Supremo,Natural Sciences
MP032320,Shri Vk Dalela,Madhya Pradesh,1,P.G.,Geology,First,Supremo,Natural Sciences
MP032500,Shri Gopal Prasad Singhal,Madhya Pradesh,0,B.E.,Electrical Engg.,First,Supremo,"Engineering, Technology and Mathematics"
MP032500,Shri Gopal Prasad Singhal,Madhya Pradesh,1,P.G.,Electrical Engg.,Ordinary,Supremo,"Engineering, Technology and Mathematics"
MP032700,Shri Pukhraj Maroo,Madhya Pradesh,0,Graduate,Communication,First,Supremo,"Governance, Law and Management"
MP032700,Shri Pukhraj Maroo,Madhya Pradesh,1,Graduate,Hindi,Second,Supremo,Languages and Fine Arts
